unix_ms,frame,current_fps,smoothed_fps,dt
1748109592681,399,71,72,0.01390151
1748109592695,400,74,72,0.01346943
1748109592709,401,67,71,0.0147624
1748109592723,402,71,71,0.01398865
1748109592737,403,75,72,0.01319724
1748109592751,404,72,72,0.01374349
1748109592765,405,71,72,0.01403964
1748109592780,406,69,71,0.01445485
1748109592793,407,68,70,0.01468917
1748109592806,408,76,72,0.01307542
1748109592820,409,69,71,0.01448849
1748109592834,410,74,72,0.01335089
1748109592848,411,71,71,0.01402141
1748109592861,412,77,73,0.01288609
1748109592876,413,74,73,0.01345365
1748109592890,414,63,71,0.01564198
1748109592904,415,73,71,0.01365453
1748109592918,416,72,71,0.01387183
1748109592932,417,71,71,0.01394974
1748109592947,418,73,72,0.01367974
1748109592960,419,69,71,0.01439714
1748109592974,420,71,71,0.01402865
1748109592987,421,70,71,0.01416302
1748109593001,422,74,72,0.01339089
1748109593015,423,77,73,0.01292698
1748109593029,424,68,72,0.01457849
1748109593044,425,72,72,0.01378932
1748109593057,426,70,71,0.01425828
1748109593071,427,73,72,0.01365484
1748109593085,428,73,72,0.01363255
1748109593099,429,71,72,0.01403021
1748109593114,430,68,71,0.01459667
1748109593127,431,71,71,0.01389162
1748109593140,432,72,71,0.01382401
1748109593154,433,72,71,0.01380682
1748109593169,434,74,72,0.01338479
1748109593183,435,68,71,0.0146813
1748109593196,436,72,71,0.01373193
1748109593211,437,69,71,0.01447896
1748109593225,438,69,70,0.01445073
1748109593238,439,73,71,0.01355016
1748109593252,440,68,70,0.01460985
1748109593266,441,80,73,0.01247078
1748109593281,442,74,73,0.01348656
1748109593295,443,67,71,0.01485828
1748109593308,444,70,71,0.01413427
1748109593322,445,73,72,0.01358708
1748109593335,446,73,72,0.0135988
1748109593350,447,72,72,0.01376688
1748109593364,448,71,72,0.0140811
1748109593379,449,69,71,0.01432526
1748109593391,450,67,70,0.01470964
1748109593405,451,79,72,0.01250016
1748109593419,452,72,72,0.01370339
1748109593433,453,70,72,0.01422349
1748109593447,454,71,72,0.01400891
1748109593461,455,72,72,0.01374912
1748109593475,456,69,71,0.01428953
1748109593489,457,68,70,0.0146725
1748109593503,458,72,71,0.01375964
1748109593517,459,75,72,0.01326052
1748109593531,460,73,72,0.01369599
1748109593545,461,69,71,0.0143337
1748109593559,462,68,71,0.01456656
1748109593572,463,73,71,0.0136274
1748109593586,464,68,70,0.0145538
1748109593600,465,78,72,0.01265906
1748109593614,466,73,73,0.01361813
1748109593628,467,67,71,0.01471453
1748109593642,468,73,72,0.01360698
1748109593656,469,71,71,0.01405828
1748109593670,470,74,72,0.01338833
1748109593684,471,68,71,0.01449599
1748109593698,472,74,72,0.01343089
1748109593712,473,70,71,0.0141787
1748109593726,474,69,71,0.01447729
1748109593739,475,75,72,0.01331255
1748109593753,476,67,70,0.01484453
1748109593767,477,79,73,0.01256781
1748109593781,478,71,72,0.01405281
1748109593795,479,69,71,0.01438037
1748109593809,480,72,72,0.01377974
1748109593823,481,69,71,0.01440401
1748109593837,482,74,72,0.0134886
1748109593850,483,69,71,0.01438667
1748109593865,484,80,73,0.0124813
1748109593879,485,66,71,0.01513042
1748109593893,486,71,71,0.0139388
1748109593906,487,72,71,0.01378016
1748109593920,488,69,71,0.0144437
1748109593934,489,75,72,0.0133087
1748109593948,490,68,71,0.01451396
1748109593962,491,75,72,0.01320385
1748109593976,492,71,72,0.01406136
1748109593990,493,72,72,0.01384
1748109594004,494,72,72,0.01377433
1748109594018,495,69,71,0.01433656
1748109594032,496,71,71,0.01398531
1748109594046,497,73,71,0.01368193
1748109594060,498,70,71,0.01423271
1748109594074,499,73,72,0.01361037
1748109594088,500,67,70,0.0148699
1748109594101,501,74,71,0.01350729
1748109594115,502,74,72,0.01345797
1748109594130,503,73,72,0.01357985
1748109594144,504,69,71,0.01430651
1748109594157,505,72,71,0.01386703
1748109594171,506,72,72,0.01382542
1748109594185,507,72,72,0.01370537
1748109594199,508,69,71,0.01441839
1748109594214,509,72,71,0.01381573
1748109594228,510,70,71,0.01424969
1748109594241,511,70,71,0.01425761
1748109594255,512,70,71,0.01409896
1748109594269,513,76,72,0.01302688
1748109594283,514,71,72,0.01405797
1748109594297,515,71,71,0.01398531
1748109594312,516,69,71,0.01438469
1748109594324,517,69,70,0.01447677
1748109594338,518,79,73,0.01250985
1748109594352,519,68,71,0.01457417
1748109594366,520,72,72,0.0138612
1748109594380,521,74,72,0.01346453
1748109594394,522,72,72,0.01382083
1748109594407,523,74,73,0.01337162
1748109594422,524,70,72,0.01426985
1748109594436,525,70,71,0.01421589
1748109594450,526,70,71,0.01418255
1748109594464,527,74,72,0.0134999
1748109594479,528,69,71,0.01435906
1748109594492,529,68,70,0.01454172
1748109594506,530,72,71,0.01385203
1748109594519,531,69,70,0.0143338
1748109594533,532,77,72,0.01290146
1748109594547,533,73,72,0.01355818
1748109594562,534,70,72,0.01413589
1748109594576,535,67,71,0.01476844
1748109594589,536,69,70,0.01432636
1748109594603,537,76,72,0.01309984
1748109594617,538,70,71,0.01413287
1748109594631,539,73,72,0.01353901
1748109594645,540,75,73,0.01331974
1748109594659,541,69,72,0.01440974
1748109594673,542,72,72,0.01384625
