unix_ms,frame,current_fps,smoothed_fps,dt
1748121545546,560,23,23,0.04195063
1748121545587,561,23,23,0.04197297
1748121545629,562,23,23,0.04213141
1748121545671,563,24,23,0.04123594
1748121545713,564,23,23,0.04194735
1748121545755,565,23,23,0.04188141
1748121545796,566,23,23,0.04166865
1748121545839,567,24,24,0.0412324
1748121545880,568,23,23,0.04275553
1748121545922,569,24,23,0.04120927
1748121545963,570,23,23,0.04175078
1748121546006,571,24,23,0.04163428
1748121546047,572,23,23,0.04246313
1748121546089,573,24,23,0.04130204
1748121546131,574,23,23,0.04201896
1748121546173,575,23,23,0.04169943
1748121546214,576,23,23,0.04170427
1748121546256,577,24,23,0.04154829
1748121546298,578,23,23,0.0423887
1748121546340,579,23,23,0.04182329
1748121546381,580,24,23,0.04117865
1748121546423,581,23,23,0.0417136
1748121546465,582,23,23,0.04167115
1748121546506,583,23,23,0.04293464
1748121546548,584,24,24,0.04055782
1748121546590,585,24,24,0.04159006
1748121546632,586,23,23,0.04226891
1748121546673,587,24,23,0.04155933
1748121546715,588,24,24,0.04125125
1748121546756,589,23,23,0.04244412
1748121546798,590,24,24,0.04109802
1748121546840,591,23,23,0.0423425
1748121546882,592,23,23,0.04213084
1748121546923,593,24,24,0.04050547
1748121546965,594,23,23,0.04211302
1748121547007,595,23,23,0.04202995
1748121547049,596,24,24,0.04135599
1748121547091,597,23,23,0.04178266
1748121547132,598,24,23,0.04163724
1748121547174,599,22,23,0.04368303
1748121547216,600,25,24,0.03992506
1748121547258,601,23,24,0.04175428
1748121547300,602,23,23,0.04200735
1748121547341,603,23,23,0.0428873
1748121547383,604,24,24,0.04055141
1748121547425,605,23,24,0.04171896
1748121547467,606,23,23,0.04237537
1748121547508,607,23,23,0.04181584
1748121547550,608,23,23,0.04196235
1748121547592,609,24,23,0.04141813
1748121547634,610,24,23,0.04152261
1748121547676,611,23,23,0.04277422
1748121547717,612,24,23,0.04102594
1748121547759,613,24,23,0.04154485
1748121547802,614,23,23,0.04194552
1748121547843,615,23,23,0.04279282
1748121547885,616,24,24,0.04046927
1748121547926,617,23,24,0.04172698
1748121547969,618,23,23,0.04191521
1748121548010,619,23,23,0.04271141
1748121548051,620,24,23,0.04103667
1748121548093,621,24,24,0.04119938
1748121548135,622,24,24,0.04154323
1748121548177,623,23,23,0.04252532
1748121548219,624,24,24,0.04102709
1748121548260,625,23,23,0.04256188
1748121548302,626,24,23,0.04154027
1748121548344,627,23,23,0.04209167
1748121548385,628,24,24,0.04085501
1748121548427,629,23,24,0.0418337
1748121548470,630,23,23,0.04183678
1748121548511,631,23,23,0.04248959
1748121548553,632,23,23,0.04173844
1748121548595,633,24,23,0.04144599
1748121548636,634,23,23,0.04208829
1748121548678,635,24,23,0.04161709
1748121548720,636,24,23,0.04142823
1748121548761,637,23,23,0.04206995
1748121548803,638,24,24,0.04118438
1748121548845,639,23,23,0.04203464
1748121548887,640,23,23,0.04187104
1748121548928,641,24,23,0.04143839
1748121548970,642,23,23,0.04214282
1748121549012,643,23,23,0.04174115
1748121549054,644,23,23,0.04192183
1748121549096,645,24,23,0.04128151
1748121549137,646,23,23,0.04183755
1748121549179,647,23,23,0.04207891
1748121549221,648,23,23,0.04225943
1748121549263,649,24,23,0.04119714
1748121549305,650,24,23,0.04151703
1748121549346,651,23,23,0.04228079
1748121549388,652,23,23,0.0419299
1748121549429,653,24,24,0.04091032
1748121549472,654,23,23,0.04226469
1748121549513,655,24,23,0.04150193
1748121549555,656,23,23,0.04178302
1748121549597,657,23,23,0.04211245
